Condition	GeneID	HS % / WT % 	HS % Antisense over Sense	HS log % Antisense over Sense	HS log rowmean	HS rowmean	OK % / WT % 	OK % Antisense over Sense	OK log % Antisense over Sense	OK log rowmean	OK rowmean	TOTAL_HS_A	TOTAL_HS_S	TOTAL_OK_A	TOTAL_OK_S	TOTAL_WT_A	TOTAL_WT_S	WT % Antisense over Sense	WT log % Antisense over Sense	WT log rowmean	WT rowmean	log Condition (antisense/sense) / WT (antisense/sense) 	log HS % / WT % 	log OK % / WT % 	Antisense up in Condition
tdp-1(ok803)	WBGene00002027						1.415385853383761	0.007523939808481532	-4.889665367511354	7.988203597022576	2946.0			44.0	5848.0	51	9594	0.005315822388993121	-5.2370675493376835	8.481047744779884	4822.5	0.34740218182633015		0.34740218182633015	True
tdp-1(ok803)	WBGene00001145						1.5541839632947347	0.20603015075376885	-1.5797327580201845	4.787491742782046	120.0			41.0	199.0	46	347	0.13256484149855907	-2.020683383457764	5.280662431309316	196.5	0.44095062543757974		0.44095062543757974	True
tdp-1(ok803)	WBGene00006978						1.2709832134292567	2.3555555555555556	0.8567766043417474	4.324132656254979	75.5			106.0	45.0	139	75	1.8533333333333333	0.6169858195943813	4.672828834461906	107.0	0.23979078474736615		0.23979078474736615	True
tdp-1(ok803)	WBGene00005023						1.390652649110024	0.018042399639152006	-4.015030755502376	7.028644596257591	1128.5			40.0	2217.0	65	5010	0.012974051896207584	-4.344803924183274	7.838934623350043	2537.5	0.32977316868089823		0.32977316868089823	True
tdp-1(ok803)	WBGene00003508						1.6284469914040114	0.02177650429799427	-3.826923674910142	6.792905437303195	891.5			38.0	1745.0	50	3739	0.013372559507889811	-4.314550469548967	7.546710230458656	1894.5	0.48762679463882586		0.48762679463882586	True
tdp-1(ok803)	WBGene00007054						2.1254309982339583	0.01942645698427382	-3.941119379915785	6.311734809152915	551.0			21.0	1081.0	22	2407	0.009140008309098464	-4.695093984424756	7.102087748442227	1214.5	0.7539746045089708		0.7539746045089708	True
tdp-1(ok803)	WBGene00002153						4.147268408551069	0.07125890736342043	-2.641435452020226	6.111467339502679	451.0			60.0	842.0	25	1455	0.01718213058419244	-4.063885354737392	6.606650186198215	740.0	1.4224499027171662		1.4224499027171662	True
tdp-1(ok803)	WBGene00000931						1.1384758364312266	0.01858736059479554	-3.9852734671677386	7.222566018822171	1370.0			50.0	2690.0	84	5145	0.0163265306122449	-4.114963849424837	7.868828153628185	2614.5	0.1296903822570975		0.1296903822570975	True
tdp-1(ok803)	WBGene00004476						2.4996090724288784	0.005963918294319368	-5.122027581985801	8.12370606006748	3373.5			40.0	6707.0	41	17184	0.0023859404096834265	-6.038161930604283	9.060969915321914	8612.5	0.9161343486184825		0.9161343486184825	True
tdp-1(ok803)	WBGene00013893						1.5307988980716252	0.06336088154269973	-2.7589086183357012	5.262690188904886	193.0			23.0	363.0	25	604	0.041390728476821195	-3.184698373066614	5.750984076140496	314.5	0.425789754730913		0.425789754730913	True
tdp-1(ok803)	WBGene00003902						2.5625506072874495	0.00708502024291498	-4.949772548692555	8.774544914060185	6467.5			91.0	12844.0	70	25318	0.0027648313452879373	-5.890775642147415	9.448884719866415	12694.0	0.9410030934548601		0.9410030934548601	True
tdp-1(ok803)	WBGene00045164						1.76919176554102	0.003346516580468512	-5.699835300865849	8.101071503119543	3298.0			22.0	6574.0	9	4758	0.0018915510718789407	-6.270358113526684	7.77632527464488	2383.5	0.5705228126608347		0.5705228126608347	True
tdp-1(ok803)	WBGene00004408						1.4438441576703547	0.004956760177177811	-5.307002941752005	8.468947878788242	4764.5			47.0	9482.0	66	19225	0.003433029908972692	-5.674312052347419	9.174246764327943	9645.5	0.3673091105954141		0.3673091105954141	True
tdp-1(ok803)	WBGene00009122						1.6629682997118156	0.004322766570605188	-5.443859671838695	7.933079771880415	2788.0			24.0	5552.0	20	7694	0.0025994281258123215	-5.95246380975825	8.257644958208228	3857.0	0.5086041379195546		0.5086041379195546	True
tdp-1(ok803)	WBGene00045138						2.8419604188734398	0.0023967230259717624	-6.03365288048929	9.350232740628073	11501.5			55.0	22948.0	13	15415	0.0008433344145313007	-7.078146982858714	8.950792138768174	7714.0	1.0444941023694232		1.0444941023694232	True
tdp-1(ok803)	WBGene00077519						3.3214285714285716	3.4444444444444446	1.236762627148927	2.995732273553991	20.0			31.0	9.0	28	27	1.037037037037037	0.03636764417087479	3.3141860046725258	27.5	1.200394982978052		1.200394982978052	True
tdp-1(ok803)	WBGene00013124						1.3445783132530122	3.1	1.1314021114911006	3.713572066704308	41.0			62.0	20.0	83	36	2.3055555555555554	0.8353216693404878	4.085976312551584	59.5	0.2960804421506128		0.2960804421506128	True
tdp-1(ok803)	WBGene00001980						2.2557442326168236	0.014434373950990266	-4.23814283701972	7.32052696227274	1511.0			43.0	2979.0	29	4532	0.006398940864960283	-5.051622792161423	7.7321499961517555	2280.5	0.813479955141703		0.813479955141703	True
tdp-1(ok803)	WBGene00010160						2.146026623638564	0.208955223880597	-1.5656352897757075	5.087596335232384	162.0			56.0	268.0	37	380	0.09736842105263158	-2.329253340076207	5.339939041238856	208.5	0.7636180503004996		0.7636180503004996	True
tdp-1(ok803)	WBGene00014577						1.336404942535825	0.002528834885585641	-5.9799966018457615	9.002947130753205	8127.0			41.0	16213.0	15	7927	0.0018922669357890752	-6.269979731734946	8.286773231131251	3971.0	0.2899831298891844		0.2899831298891844	True
tdp-1(ok803)	WBGene00014542						1.358687754987984	0.002845727639365271	-5.861936483343971	10.188910825820784	26606.5			151.0	53062.0	58	27692	0.002094467716307959	-6.168455831251497	9.537843938614635	13875.0	0.3065193479075255		0.3065193479075255	True
tdp-1(ok803)	WBGene00006876						1.7493029462456968	0.01570519400533771	-4.153763792974052	8.506637677476721	4947.5			153.0	9742.0	172	19158	0.008977972648501932	-4.712981185129384	9.17626639164243	9665.0	0.5592173921553313		0.5592173921553313	True
tdp-1(ok803)	WBGene00000415						1.5673383711167088	0.018471872376154493	-3.9915061159969842	6.407704728384105	606.5			22.0	1191.0	20	1697	0.011785503830288745	-4.440884991680235	6.7551866803375304	858.5	0.4493788756832512		0.4493788756832512	True
tdp-1(ok803)	WBGene00012951						5.120370370370369	0.08333333333333333	-2.4849066497880004	4.916324614625014	136.5			21.0	252.0	9	553	0.0162748643761302	-4.118133424186115	5.638354669333745	281.0	1.6332267743981148		1.6332267743981148	True
tdp-1(ok803)	WBGene00013136						2.49066909421939	0.4260355029585799	-0.8532325959070182	4.791649752930709	120.5			72.0	169.0	52	304	0.17105263157894737	-1.7657839828247943	5.181783550292085	178.0	0.9125513869177762		0.9125513869177762	True
tdp-1(ok803)	WBGene00013138						6.632352941176471	1.2941176470588236	0.25782910930209985	2.970414465569701	19.5			22.0	17.0	8	41	0.1951219512195122	-1.6341305250244718	3.1986731175506815	24.5	1.8919596343265717		1.8919596343265717	True
tdp-1(ok803)	WBGene00002000						1.3299046104928458	0.012432432432432432	-4.387446702143221	6.842149521884143	936.5			23.0	1850.0	34	3637	0.009348364036293648	-4.672553920370827	7.515072202936889	1835.5	0.2851072182276069		0.2851072182276069	True
tdp-1(ok803)	WBGene00010419						2.825235827456727	0.012918994413407821	-4.349056615436312	7.972810784121404	2901.0			74.0	5728.0	61	13340	0.004572713643178411	-5.387648455296303	8.809937429460284	6700.5	1.0385918398599916		1.0385918398599916	True
tdp-1(ok803)	WBGene00012476						1.1129032258064515	0.5	-0.6931471805599453	3.6635616461296463	39.0			26.0	52.0	31	69	0.4492753623188406	-0.8001193001121132	3.912023005428146	50.0	0.10697211955216773		0.10697211955216773	True
tdp-1(ok803)	WBGene00006529						2.027599802858551	0.009117792015771316	-4.697527607741535	7.624374815727225	2047.5			37.0	4058.0	37	8228	0.004496840058337385	-5.4043803381286235	8.32663782969518	4132.5	0.7068527303870878		0.7068527303870878	True
tdp-1(ok803)	WBGene00009065						1.5459549624687239	0.012844036697247707	-4.3548756456079305	7.00669522683704	1104.0			28.0	2180.0	33	3972	0.008308157099697885	-4.790517463698583	7.602151678942514	2002.5	0.43564181809065217		0.43564181809065217	True
tdp-1(ok803)	WBGene00045238						1.2627977698935633	0.008362899138367968	-4.78395012511608	10.16058798732852	25863.5			429.0	51298.0	205	30955	0.006622516556291391	-5.017279836814924	9.65374331942474	15580.0	0.23332971169884406		0.23332971169884406	True
tdp-1(ok803)	WBGene00013594						3.0952380952380953	2.7083333333333335	0.9963334395476915	3.7954891891721947	44.5			65.0	24.0	28	32	0.875	-0.13353139262452263	3.4011973816621555	30.0	1.1298648321722142		1.1298648321722142	True
tdp-1(ok803)	WBGene00006382						2.4776104714102942	0.011071744906997343	-4.503358919841406	7.04009846596985	1141.5			25.0	2258.0	18	4028	0.004468718967229395	-5.410653495942288	7.612336837167746	2023.0	0.9072945761008816		0.9072945761008816	True
tdp-1(ok803)	WBGene00004475						3.0884430986626294	0.006560686348725713	-5.026660055168953	7.598148671345461	1994.5			26.0	3963.0	28	13181	0.002124269782262347	-6.154327167537262	8.795506513863918	6604.5	1.1276671123683089		1.1276671123683089	True
tdp-1(ok803)	WBGene00006565						3.5993150684931505	0.0958904109589041	-2.344549292093078	5.298317366548036	200.0			35.0	365.0	28	1051	0.02664129400570885	-3.625292860701747	6.290642784698189	539.5	1.2807435686086692		1.2807435686086692	True
tdp-1(ok803)	WBGene00001047						1.8093249826026445	0.032011134307585246	-3.44167148958993	6.608675161577986	741.5			46.0	1437.0	46	2600	0.01769230769230769	-4.034625327520478	7.187657164114956	1323.0	0.5929538379305486		0.5929538379305486	True
tdp-1(ok803)	WBGene00013670						3.479611650485437	0.031067961165048542	-3.4715781784239548	6.274762021241939	531.0			32.0	1030.0	15	1680	0.008928571428571428	-4.718498871295094	6.742290839254605	847.5	1.2469206928711396		1.2469206928711396	True
tdp-1(ok803)	WBGene00013677						1.9088239722933293	0.05895196506550218	-2.831032318109856	5.491001710377538	242.5			27.0	458.0	29	939	0.0308839190628328	-3.477519649221789	6.182084906716632	484.0	0.646487331111933		0.646487331111933	True
tdp-1(ok803)	WBGene00013682						1.7448644001719362	0.008986674930275797	-4.7120123620654875	7.395107546562485	1628.0			29.0	3227.0	31	6019	0.005150357202193055	-5.268689207062625	8.014666370464942	3025.0	0.5566768449971367		0.5566768449971367	True
tdp-1(ok803)	WBGene00002978						2.8427451730070734	0.014911106862932517	-4.205648916681019	7.884011592023726	2654.5			78.0	5231.0	65	12392	0.005245319561007101	-5.250419112201068	8.736890812326147	6228.5	1.0447701955200481		1.0447701955200481	True
tdp-1(ok803)	WBGene00004495						5.801928133216477	0.006134969325153374	-5.093750200806762	7.933079771880415	2788.0			34.0	5542.0	14	13240	0.0010574018126888218	-6.851940499875741	8.798907492088226	6627.0	1.7581902990689784		1.7581902990689784	True
tdp-1(ok803)	WBGene00000088						1.5523114355231142	0.08759124087591241	-2.4350742760401247	5.003946305945459	149.0			24.0	274.0	18	319	0.05642633228840126	-2.87481934488868	5.126935749792416	168.5	0.4397450688485552		0.4397450688485552	True
tdp-1(ok803)	WBGene00006789						2.2981325306388416	0.008126030127640002	-4.8126827738625595	9.48421505969675	13150.5			212.0	26089.0	196	55431	0.0035359275495661273	-5.644779623792745	10.233276793318408	27813.5	0.8320968499301862		0.8320968499301862	True
tdp-1(ok803)	WBGene00001488						1.3072016757709362	0.007199794291591669	-4.933702823980544	7.579934153105886	1958.5			28.0	3889.0	41	7444	0.005507791509940892	-5.201591551057834	8.227509116293783	3742.5	0.2678887270772902		0.2678887270772902	True
tdp-1(ok803)	WBGene00009368						2.132466545012165	0.006995133819951338	-4.962540540246921	7.411858356987301	1655.5			23.0	3288.0	20	6097	0.0032803017877644745	-5.719819852353825	8.02567987868262	3058.5	0.7572793121069041		0.7572793121069041	True
tdp-1(ok803)	WBGene00009370						4.448217317487266	0.6451612903225806	-0.4382549309311553	4.33729074083249	76.5			60.0	93.0	19	131	0.1450381679389313	-1.9307583440347111	4.31748811353631	75.0	1.4925034131035557		1.4925034131035557	True
tdp-1(ok803)	WBGene00009284						1.581328042945501	0.03444976076555024	-3.3682532259428015	6.292494637079263	540.5			36.0	1045.0	41	1882	0.021785334750265676	-3.826518253441017	6.8684945650288345	961.5	0.4582650274982156		0.4582650274982156	True
tdp-1(ok803)	WBGene00000480						1.9827570921985818	0.042708333333333334	-3.153361217757574	6.215607598755275	500.5			41.0	960.0	47	2182	0.02153987167736022	-3.8378495646829576	7.016161152825924	1114.5	0.6844883469253835		0.6844883469253835	True
tdp-1(ok803)	WBGene00044689						1.5619742455049237	0.010405453893074991	-4.5654251974954745	7.249925536717988	1408.0			29.0	2787.0	36	5404	0.006661732050333087	-5.011375760623979	7.908387159290043	2720.0	0.44595056312850534		0.44595056312850534	True
tdp-1(ok803)	WBGene00001564						5.0956190476190475	0.00967032967032967	-4.638692878026735	7.046212022129153	1148.5			22.0	2275.0	15	7904	0.0018977732793522266	-6.267074038325494	8.283873033650467	3959.5	1.6283811602987588		1.6283811602987588	True
tdp-1(ok803)	WBGene00004139						7.847953216374269	2.4444444444444446	0.8938178760220965	2.740840023925201	15.5			22.0	9.0	19	61	0.3114754098360656	-1.1664348850068706	3.6888794541139363	40.0	2.060252761028967		2.060252761028967	True
tdp-1(ok803)	WBGene00020390						1.039208222306814	1.135135135135135	0.1267517056391438	3.676300671907076	39.5			42.0	37.0	71	65	1.0923076923076922	0.08829260714567821	4.219507705176107	68.0	0.03845909849346567		0.03845909849346567	True
tdp-1(ok803)	WBGene00020962						2.450801749271137	0.25510204081632654	-1.366091653802371	4.119037174812473	61.5			25.0	98.0	28	269	0.10408921933085502	-2.2625068694266353	5.000584958242754	148.5	0.896415215624264		0.896415215624264	True
tdp-1(ok803)	WBGene00004130						2.7890194756193503	0.012940930912126905	-4.347360051838031	7.794205168845271	2426.5			62.0	4791.0	52	11207	0.004639957169626127	-5.373050143470601	8.635775907243184	5629.5	1.02569009163257		1.02569009163257	True
tdp-1(ok803)	WBGene00020696						1.4611587780904882	0.005953857603572314	-5.12371593276922	7.614558785989568	2027.5			24.0	4031.0	29	7117	0.004074750597161726	-5.502945737312797	8.181160858023409	3573.0	0.37922980454357685		0.37922980454357685	True
tdp-1(ok803)	WBGene00021078						1.8212512413108244	0.020854021847070508	-3.870208454995139	6.2422232654551655	514.0			21.0	1007.0	18	1572	0.011450381679389313	-4.4697322150929875	6.678342114654332	795.0	0.5995237600978479		0.5995237600978479	True
tdp-1(ok803)	WBGene00003025						1.2692497200447928	0.028085106382978724	-3.572515865111779	6.403574197934815	604.0			33.0	1175.0	57	2576	0.022127329192546584	-3.810941819389694	7.182731978936364	1316.5	0.2384259542779149		0.2384259542779149	True
tdp-1(ok803)	WBGene00019962						1.9360000000000002	0.10666666666666667	-2.2380465718564744	4.824305715904762	124.5			24.0	225.0	20	363	0.05509641873278237	-2.8986705607108596	5.2548878086207	191.5	0.6606239888543853		0.6606239888543853	True
tdp-1(ok803)	WBGene00017984						1.8577540106951873	0.016042780748663103	-4.132496328186477	6.75110146893676	855.0			27.0	1683.0	20	2316	0.008635578583765112	-4.751864565138895	7.0630481633881725	1168.0	0.619368236952418		0.619368236952418	True
tdp-1(ok803)	WBGene00017988						1.9804715408430578	0.07430340557275542	-2.599598492874711	6.254789888055024	520.5			72.0	969.0	78	2079	0.03751803751803752	-3.282933461168421	6.983326465829211	1078.5	0.6833349682937102		0.6833349682937102	True
tdp-1(ok803)	WBGene00000712						3.0364741138098315	0.012516763522574878	-4.380686451314926	7.032182857357189	1132.5			28.0	2237.0	27	6550	0.004122137404580153	-5.4913834626249685	8.098186812741405	3288.5	1.110697011310043		1.110697011310043	True
tdp-1(ok803)	WBGene00002010						1.9327524113093513	0.0078031212484993995	-4.853231465265251	7.425953657077541	1679.0			26.0	3332.0	29	7183	0.004037310316023945	-5.512176572088328	8.190354403763262	3606.0	0.6589451068230763		0.6589451068230763	True
tdp-1(ok803)	WBGene00020588						2.5552628629077456	0.012946979038224414	-4.346892796951935	6.711131937477322	821.5			21.0	1622.0	11	2171	0.005066789497927222	-5.285047897079921	6.994849985833071	1091.0	0.938155100127986		0.938155100127986	True
tdp-1(ok803)	WBGene00006523						1.3918181290285119	0.014313919052319843	-4.246522854822155	6.934883946370389	1027.5			29.0	2026.0	34	3306	0.0102843315184513	-4.577133753764808	7.4205789054108005	1670.0	0.33061089894265355		0.33061089894265355	True
tdp-1(ok803)	WBGene00015074						2.4016494845360823	0.14432989690721648	-1.9356536488881242	5.625820933186489	277.5			70.0	485.0	50	832	0.06009615384615385	-2.8118094353930627	6.089044875446846	441.0	0.8761557865049383		0.8761557865049383	True
tdp-1(ok803)	WBGene00015073						1.9293422025129343	0.03170731707317073	-3.4512078022368167	6.0473721790462776	423.0			26.0	820.0	33	2008	0.01643426294820717	-4.10838691934514	6.9280479822498995	1020.5	0.6571791171083229		0.6571791171083229	True
tdp-1(ok803)	WBGene00001037						1.8874930977360576	0.012147984538928768	-4.410592004525098	6.820562067279759	916.5			22.0	1811.0	24	3729	0.006436041834271922	-5.045841549830875	7.537163618575075	1876.5	0.6352495453057777		0.6352495453057777	True
tdp-1(ok803)	WBGene00000795						1.3066433566433566	0.2846153846153846	-1.256616537811358	4.42484663185681	83.5			37.0	130.0	44	202	0.21782178217821782	-1.5240780634829436	4.812184355372417	123.0	0.2674615256715856		0.2674615256715856	True
tdp-1(ok803)	WBGene00002637						2.3754634785056106	0.007697108383607239	-4.866910555249737	7.792348924113037	2422.0			37.0	4807.0	34	10493	0.003240255408367483	-5.73210312254175	8.56855148369138	5263.5	0.8651925672920133		0.8651925672920133	True
tdp-1(ok803)	WBGene00000713						1.6857111270215632	0.020990566037735848	-3.8636821784938635	8.37309184744198	4329.0			178.0	8480.0	224	17989	0.01245205403302018	-4.385869687107646	9.1167437232386	9106.5	0.5221875086137826		0.5221875086137826	True
tdp-1(ok803)	WBGene00001345						1.268235294117647	0.176	-1.7372712839439852	4.297285406218791	73.5			22.0	125.0	34	245	0.13877551020408163	-1.9748976859285656	4.93806460126142	139.5	0.23762640198458018		0.23762640198458018	True
tdp-1(ok803)	WBGene00000534						1.1437090041741205	0.05426356589147287	-2.913902255306359	5.605802066295998	272.0			28.0	516.0	39	822	0.04744525547445255	-3.0481787489265337	6.064947323867785	430.5	0.1342764936201747		0.1342764936201747	True
tdp-1(ok803)	WBGene00000802						2.1800705467372135	0.014285714285714285	-4.248495242049359	7.926241523170962	2769.0			78.0	5460.0	81	12361	0.0065528678909473346	-5.027852479215384	8.73568594451502	6221.0	0.7793572371660255		0.7793572371660255	True
tdp-1(ok803)	WBGene00006436						1.4854254143646408	0.007596685082872928	-4.880043300147292	8.671800909642677	5836.0			88.0	11584.0	125	24442	0.005114147778414205	-5.275744505695645	9.416012177378352	12283.5	0.3957012055483536		0.3957012055483536	True
tdp-1(ok803)	WBGene00006437						1.1416268267046419	0.007934086054317974	-4.836587110677333	7.409439244830844	1651.5			26.0	3277.0	36	5180	0.0069498069498069494	-4.969041396797419	7.866338923046544	2608.0	0.13245428612008628		0.13245428612008628	True
tdp-1(ok803)	WBGene00001829						1.8186003683241252	0.008901166359729895	-4.721572959175516	7.404583393104274	1643.5			29.0	3258.0	29	5925	0.004894514767932489	-5.319640136016858	7.998671361015776	2977.0	0.5980671768413415		0.5980671768413415	True
tdp-1(ok803)	WBGene00000784						2.660409883164145	0.009439899307740718	-4.662809965434506	7.785720896534624	2406.0			45.0	4767.0	23	6482	0.003548287565566183	-5.641290167772343	8.08717921038666	3252.5	0.9784802023378372		0.9784802023378372	True
tdp-1(ok803)	WBGene00044779						1.8336693548387097	0.53125	-0.6325225587435105	3.8918202981106265	49.0			34.0	64.0	31	107	0.2897196261682243	-1.23884162997676	4.23410650459726	69.0	0.6063190712332495		0.6063190712332495	True
tdp-1(ok803)	WBGene00020949						3.1549942594718714	0.04477611940298507	-3.1060803307228566	5.501258210544727	245.0			21.0	469.0	13	916	0.014192139737991267	-4.255067007212594	6.140961558253893	464.5	1.1489866764897372		1.1489866764897372	True
tdp-1(ok803)	WBGene00020808						2.930621442125237	0.006048387096774193	-5.107963638056818	7.59890045687141	1996.0			24.0	3968.0	17	8237	0.0020638582008012628	-6.183178134885033	8.325306029752582	4127.0	1.0752144968282147		1.0752144968282147	True
tdp-1(ok803)	WBGene00004984						2.04765169694892	0.0075419952005485085	-4.887268516509406	7.985824666418917	2939.0			44.0	5834.0	34	9231	0.003683241252302026	-5.60396213937399	8.440851958159515	4632.5	0.7166936228645845		0.7166936228645845	True
tdp-1(ok803)	WBGene00006803						2.5004839845124955	0.00897571277719113	-4.7132329296898074	7.555381944240273	1911.0			34.0	3788.0	24	6686	0.0035895901884534847	-5.629717236632098	8.118207049405783	3355.0	0.9164843069422908		0.9164843069422908	True
tdp-1(ok803)	WBGene00006801						1.4169785017242642	0.008609093354856066	-4.754936267497525	7.536097236175967	1874.5			32.0	3717.0	44	7242	0.006075669704501519	-5.103463056407326	8.200562797008564	3643.0	0.3485267889097996		0.3485267889097996	True
tdp-1(ok803)	WBGene00003786						1.7430923269471454	0.0057283142389525366	-5.162333990676228	7.519421217674199	1843.5			21.0	3666.0	17	5173	0.003286294219988401	-5.717994725947299	7.861341795599989	2595.0	0.5556607352710716		0.5556607352710716	True
tdp-1(ok803)	WBGene00017317						2.0204879865896817	0.007924279110719789	-4.837823927303293	7.7360887320971505	2289.5			36.0	4543.0	39	9944	0.003921962992759453	-5.5411629870609005	8.51549174477648	4991.5	0.7033390597576074		0.7033390597576074	True
tdp-1(ok803)	WBGene00015743						2.2812117918761037	0.009237875288683603	-4.684443366882599	7.1785454837637	1311.0			24.0	2598.0	17	4198	0.004049547403525489	-5.509150156324362	7.6532576898760105	2107.5	0.8247067894417629		0.8247067894417629	True
tdp-1(ok803)	WBGene00015742						1.8662832494608195	0.205607476635514	-1.5817863811035904	4.1666652238017265	64.5			22.0	107.0	13	118	0.11016949152542373	-2.205735267004128	4.182050142641207	65.5	0.6239488859005377		0.6239488859005377	True
tdp-1(ok803)	WBGene00015746						2.5004881025015253	0.06375838926174497	-2.752654507338964	6.164366881985445	475.5			57.0	894.0	55	2157	0.025498377375985166	-3.6691404611566854	7.00850518208228	1106.0	0.9164859538177215		0.9164859538177215	True
tdp-1(ok803)	WBGene00001428						1.3524590163934427	0.4166666666666667	-0.8754687373538999	4.33729074083249	76.5			45.0	108.0	61	198	0.30808080808080807	-1.177393166521224	4.863680881139593	129.5	0.30192442916732415		0.30192442916732415	True
tdp-1(ok803)	WBGene00017607						2.4906367041198507	0.0175561797752809	-4.04234926710372	6.585481761760737	724.5			25.0	1424.0	15	2128	0.007048872180451127	-4.954887649359325	6.976814814913632	1071.5	0.9125383822556048		0.9125383822556048	True
tdp-1(ok803)	WBGene00002078						2.272107438016529	0.008677685950413223	-4.747000381427309	7.107015889833015	1220.5			21.0	2420.0	18	4713	0.0038192234245703373	-5.567708169027566	7.768744695071203	2365.5	0.8207077876002571		0.8207077876002571	True
tdp-1(ok803)	WBGene00022814						1.3388157894736843	0.6875	-0.3746934494414107	3.295836866004329	27.0			22.0	32.0	38	74	0.5135135135135135	-0.6664789334777841	4.02535169073515	56.0	0.2917854840363734		0.2917854840363734	True
tdp-1(ok803)	WBGene00003242						1.8892898608487707	0.011489074115791845	-4.466358772109709	7.716460800176355	2245.0			51.0	4439.0	52	8551	0.006081160098234124	-5.102559795574528	8.366719078061402	4301.5	0.6362010234648185		0.6362010234648185	True
tdp-1(ok803)	WBGene00019064						1.8781893004115229	0.019444444444444445	-3.9401938823948424	6.310826956162734	550.5			21.0	1080.0	27	2608	0.010352760736196318	-4.570502057042215	7.1834912804155175	1317.5	0.6303081746473722		0.6303081746473722	True
tdp-1(ok803)	WBGene00017637						1.35	4.0	1.3862943611198906	3.624340932976365	37.5			60.0	15.0	80	27	2.962962962962963	1.0861897686695525	3.979681653901961	53.5	0.30010459245033816		0.30010459245033816	True
tdp-1(ok803)	WBGene00019476						2.2122122122122123	0.7027027027027027	-0.3528213746227423	3.449987545831587	31.5			26.0	37.0	27	85	0.3176470588235294	-1.1468143904859875	4.02535169073515	56.0	0.793993015863245		0.793993015863245	True
tdp-1(ok803)	WBGene00000219						2.975141815235008	0.006618044300378174	-5.017955375582762	8.223224734321748	3726.5			49.0	7404.0	20	8991	0.0022244466688911132	-6.108247082430782	8.413054151675093	4505.5	1.0902917068480205		1.0902917068480205	True
tdp-1(ok803)	WBGene00002021						1.2422360248447206	0.35714285714285715	-1.0296194171811581	3.8607297110405954	47.5			25.0	70.0	23	80	0.2875	-1.246532418744732	3.9415818076696905	51.5	0.2169130015635738		0.2169130015635738	True
tdp-1(ok803)	WBGene00018692						3.08300395256917	1.8181818181818181	0.5978370007556204	3.4339872044851463	31.0			40.0	22.0	23	39	0.5897435897435898	-0.5280674302004967	3.4339872044851463	31.0	1.1259044309561173		1.1259044309561173	True
tdp-1(ok803)	WBGene00000055						1.7608695652173916	3.130434782608696	1.1411719030869056	3.8607297110405954	47.5			72.0	23.0	64	36	1.7777777777777777	0.5753641449035618	3.912023005428146	50.0	0.565807758183344		0.565807758183344	True
tdp-1(ok803)	WBGene00018286						1.2358273984080435	1.177142857142857	0.16309019486606693	5.249652194566756	190.5			206.0	175.0	341	358	0.952513966480447	-0.048650509117183494	5.856503561673865	349.5	0.21174070398325046		0.21174070398325046	True
tdp-1(ok803)	WBGene00018292						11.140625	3.875	1.3545456628053103	2.970414465569701	19.5			31.0	8.0	8	23	0.34782608695652173	-1.0560526742493137	2.740840023925201	15.5	2.410598337054624		2.410598337054624	True
tdp-1(ok803)	WBGene00017658						1.4482431149097816	1.9230769230769231	0.653926467406664	3.6375861597263857	38.0			50.0	26.0	81	61	1.3278688524590163	0.2835752904991275	4.2626798770413155	71.0	0.3703511769075365		0.3703511769075365	True
tdp-1(ok803)	WBGene00004216						1.1348088531187122	1.7142857142857142	0.5389965007326869	4.197201947661808	66.5			84.0	49.0	142	94	1.5106382978723405	0.41253227533125686	4.770684624465665	118.0	0.12646422540143007		0.12646422540143007	True
tdp-1(ok803)	WBGene00006499						2.300334768053563	0.04529616724738676	-3.094532858298084	6.620073206530356	750.0			65.0	1435.0	51	2590	0.019691119691119693	-3.9275875219692575	7.185765731737187	1320.5	0.8330546636711733		0.8330546636711733	True
tdp-1(ok803)	WBGene00019464						1.2210317460317461	0.1619047619047619	-1.8207470061013074	4.804021044733257	122.0			34.0	210.0	48	362	0.13259668508287292	-2.0204432009178803	5.3230099791384085	205.0	0.19969619481657294		0.19969619481657294	True
tdp-1(ok803)	WBGene00019466						1.3488074814142026	0.01907356948228883	-3.9594516989992568	7.1770187659099	1309.0			49.0	2569.0	81	5728	0.014141061452513967	-4.258672553968043	7.974016537432587	2904.5	0.2992208549687858		0.2992208549687858	True
tdp-1(ok803)	WBGene00002036						1.0122679888126114	0.008009153318077803	-4.827170226600222	7.186522734044344	1321.5			21.0	2622.0	36	4550	0.007912087912087912	-4.839363573488886	7.737616282857904	2293.0	0.012193346888664077		0.012193346888664077	True
tdp-1(ok803)	WBGene00004146						27.066666666666666	9.333333333333334	2.2335922215070942	2.740840023925201	15.5			28.0	3.0	10	29	0.3448275862068966	-1.0647107369924282	2.970414465569701	19.5	3.2983029584995225		3.2983029584995225	True
tdp-1(ok803)	WBGene00009772						1.542083784271284	0.007508116883116883	-4.891770592569132	7.817021395919328	2482.5			37.0	4928.0	36	7394	0.004868812550716798	-5.324905201040467	8.220133957151859	3715.0	0.4331346084713358		0.4331346084713358	True
tdp-1(ok803)	WBGene00077500						4.964539007092199	0.1773049645390071	-1.7298840655099674	4.418840607796598	83.0			25.0	141.0	8	224	0.03571428571428571	-3.332204510175204	4.7535901911063645	116.0	1.6023204446652366		1.6023204446652366	True
